smiles,1syh score,4lde score,6y2f score,time (s)
O=C1c2c(-c3c1cccc3C(=O)O)ccc([N+](=O)[O-])c2,-9.6,-9.8,-6.7,11.778688192367554
Oc1c2nccc(c2ccc1)C(=O)O,-8.8,-8.8,-5.5,6.627854585647583
O1C(C(C(C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,-9.3,-7.1,-6.0,11.31047773361206
O1C2C(C3C1C(=O)OC3=O)C(=O)OC2=O,-8.8,-8.4,-5.4,4.977455377578735
S(=O)(=O)(N)c1c2c(c(O)c(c1)C(=O)O)cccc2,-9.5,-9.3,-6.2,10.08922004699707
O=C1C(=CC(=O)c2c1cccc2)CC=C(C)C,-6.2,-9.9,-5.9,8.54201340675354
O(NC(=O)N)Cc1cc([N+](=O)[O-])ccc1,-9.2,-8.1,-5.4,10.122510194778442
O=C1CCC(=C1CC(=O)O)c1ccccc1,-8.9,-9.1,-5.9,10.913949489593506
Clc1cc([N+](=O)[O-])c(NC(=O)C(=O)Nc2c([N+](=O)[O-])cc(Cl)cc2)cc1,10.2,-9.9,-6.1,28.472113370895386
O=C1N(c2ccc([N+](=O)[O-])cc2)C(=O)C=C1,-8.7,-8.0,-5.7,8.110522985458374
O[C@@H]1[C@H]2[C@H]([C@H]3[C@@]([C@H]([C@H](O)C3)C(=O)CO)(C1)C)CCC1=CC(=O)CC[C@]21C,11.6,-6.9,-8.3,15.083642482757568
O[C@H]1[C@@H]([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)C1)C)C(=O)CO,8.6,-9.3,-8.2,13.764729499816896
Clc1c(O)c2c(c(O)c1/N=N/C(=O)c1ccncc1)cccc2,4.1,-9.8,-7.1,20.09598422050476
O=C1c2c(C(=O)c3c1cccc3)ccc(c2N)C(=O)Nc1c2c(C(=O)c3c(C2=O)cccc3)ccc1,104.1,-8.9,-8.6,36.40624165534973
O=C1c2c(C(=O)c3c1cccc3)ccc(NC(=O)OC)c2,-0.4,-10.0,-6.2,11.531272172927856
Clc1cc2c(C(=O)c3c(C2=O)cccc3NC(=O)c2ccccc2)cc1,10.0,-8.2,-7.5,18.98924493789673
O=C1c2c(C(=O)c3c1cccc3N)cccc2N(C(=O)c1ccccc1)C,10.1,-9.9,-7.4,21.142842292785645
Clc1ccc(c2nc3c(c(c2)C(=O)O)cc(OC)cc3)cc1,4.0,-9.9,-6.7,16.175284147262573
O1CCN(CC1)Cc1c([nH]c(=O)[nH]c1=O)C,-8.8,-6.7,-5.3,9.781985998153688
OC(c1n(c2ccccc2)ccn1)(c1ccccc1)c1ccccc1,-1.7,-9.9,-6.3,31.99731755256653
ClC1=C(N2CCN(CC2)C2=C(Cl)C(=O)c3c(C2=O)cccc3)C(=O)c2c(C1=O)cccc2,99.2,-7.8,-8.0,27.89776039123535
ClC1=C(Nc2ncccc2)C(=O)c2c(C1=O)cccc2,-4.9,-9.8,-6.2,12.475454807281494
O=C1CCC(=O)c2c1c(O)ccc2,-9.1,-8.2,-5.8,5.6029274463653564
O=C(NC(=O)NO)C(CC)c1ccccc1,-9.1,-8.9,-5.8,10.354166507720947
O=C(CCC(=O)O)c1ccc(O)cc1,-9.3,-7.7,-5.4,8.945091724395752
Clc1ccc(c2nc3c(c(c2)C(=O)O)cccc3C)cc1,-2.4,-9.9,-6.8,13.322713375091553
O1CCN(C(CC(=O)c2ccc(NC(=O)C)cc2)c2ccccc2)CC1,2.9,-9.9,-6.6,41.228513956069946
Oc1cc(C2CCCCC2)ccc1O,-8.9,-8.1,-5.6,7.717147350311279
O=C1C2C(=CC(=O)C=C2)C(=O)c2c1cccc2,-10.0,-9.8,-6.0,6.657835245132446
O(c1ccc(C(=O)CCCC)cc1)C(=O)c1ccc([N+](=O)[O-])cc1,-3.4,-9.8,-5.9,32.3436861038208
OC(=O)CC(N)c1cc([N+](=O)[O-])ccc1,-9.6,-8.5,-5.7,10.50877833366394
OC(=O)[C@H]1[C@@H](C1)c1ccccc1,-8.6,-7.5,-4.8,7.325107574462891
O=C(Nc1ccc([N+](=O)[O-])cc1)c1c(cccc1)C(=O)O,0.0,-9.9,-6.7,15.980448246002195
ClC1=C(NCCc2ccccc2)C(=O)c2c(C1=O)cccc2,-4.4,-9.8,-6.4,17.28572654724121
ClC1=C(Nc2ccc(OCC)cc2)C(=O)c2c(C1=O)cccc2,1.7,-9.8,-6.2,20.370007514953613
Oc1c(C(=O)CCC(=O)O)cc(cc1C)C,-9.6,-8.4,-5.6,11.135899543762209
o1c(c(c(c1C(=O)O)C(=O)O)C(=O)O)C(=O)O,-9.1,-8.2,-6.1,12.209336519241331
Oc1c2c(CCCC2)c(cc1C)C,-8.9,-8.1,-5.1,5.71767520904541
O(c1cc2c(c(CCn3c(=O)cccc3)ccc2)cc1)C,-4.0,-9.9,-6.4,16.848137617111206
O(c1cc2CCC(Cc2cc1)c1[nH]c(=O)ccc1)C,-1.3,-9.8,-6.3,11.113960027694702
OC(=O)C(N)C(CC(=O)O)C,-8.6,-6.6,-5.0,7.900953054428101
[As](=O)(O)(c1ccc(O)cc1)c1ccccc1,-8.7,-10.0,-6.5,9.31932020187378
[As](=O)(O)(c1c(O)cccc1)c1ccc(O)cc1,-8.5,-9.9,-6.9,9.626741886138916
[As](c1cc(N)ccc1)(c1cc(N)ccc1)c1cc(N)ccc1,-2.5,-8.8,-7.8,19.606497287750244
[As](=O)(c1cc(N)ccc1)(c1cc(N)ccc1)c1cc(N)ccc1,-2.5,-8.4,-8.2,20.05865979194641
[As]1(c2c(Cc3c1cccc3)cccc2)c1c2c(ccc1)cccc2,1.1,-9.6,-8.2,15.602082014083862
[As](=O)(c1cc(NC(=O)C)ccc1)(c1cc(NC(=O)C)ccc1)c1cc(NC(=O)C)ccc1,24.4,-4.5,-8.5,63.519434452056885
OC(=O)C1(CC(=CC(=C1)C(=O)O)C(=O)O)C,-8.6,-8.8,-6.1,9.143268585205078
O=C(CC(N)C(=O)O)c1c([N+](=O)[O-])cccc1,-8.7,-7.9,-5.7,13.55529260635376
o1c2cc(c3cc4oc(nc4cc3)C)ccc2nc1C,3.7,-10.0,-6.5,11.54380702972412
O=C(NC(Cc1ccc(cc1)C(=O)O)C)C,-8.8,-8.5,-5.6,13.25792145729065
O=C1c2c(C(=O)C1=Cc1ccccc1)cccc2,-5.8,-9.9,-6.2,10.147862911224363
Clc1c(C2C(=O)c3c(C2=O)cccc3)cccc1,-6.4,-10.0,-6.2,10.033889770507812
Clc1cc(nc(c1)C(=O)NN)C(=O)NN,-8.9,-8.8,-6.1,9.91243839263916
FC1CC2(C3C(C4C(CC3)(C(O)CC4)C)CCC2=CC1=O)C,2.2,-8.3,-7.6,8.73791790008545
Br[As](c1cc(O)ccc1)c1cc(O)ccc1,-8.5,-9.9,-6.4,10.210956573486328
[As](=O)(O)(c1cc(O)ccc1)c1cc(O)ccc1,-8.8,-9.9,-6.7,9.999207973480225
[As](=O)(c1c2c(ccc1)cccc2)(c1c2c(ccc1)cccc2)c1ccccc1,7.9,-8.2,-9.3,28.85718083381653
Clc1ccc(NC(=O)c2c(cccc2)C(=O)O)cc1,-3.9,-10.0,-5.9,12.832502365112305
O=C(C(N)CCCC(N)C(=O)O)c1ccccc1,-8.6,-8.7,-5.7,17.289813995361328
Fc1c(C2(NC(=O)NC2=O)C)cccc1,-8.9,-7.7,-5.4,7.5900797843933105
s1cc(nc1N)c1c(=O)[nH]c(=O)[nH]c1,-8.7,-7.2,-5.6,7.12611198425293
OC(c1c2c(ccc1)cccc2)(C)C,-9.2,-9.0,-5.2,6.545907974243164
[As](OC(=O)C)(c1c(NC(=O)C)cccc1)c1ccccc1,-9.8,-9.6,-6.8,20.20064616203308
[As](=O)(O)(c1ccc(N)cc1)c1ccc(N)cc1,-4.7,-9.8,-6.5,11.028029918670654
ClC(F)(F)C(O)(c1ccccc1)c1ccccc1,-8.6,-8.9,-5.7,10.020334720611572
FC(F)(F)C(O)(c1ccccc1)c1ccccc1,-8.7,-8.6,-5.7,9.496501684188845
Oc1c2c(c([N+](=O)[O-])ccc2)ccc1,-8.8,-8.7,-5.2,6.490290880203247
O=C(c1c(ccc(c1)C(=O)O)C(=O)O)c1c(ccc(c1)C(=O)O)C(=O)O,-3.8,-9.8,-7.2,33.0403356552124
O=C(c1ccc(Cc2ccc(cc2)C(=O)C)cc1)C,-0.3,-10.0,-5.8,14.4483802318573
[Si](O)(c1cc(ccc1)C(F)(F)F)(c1cc(ccc1)C(F)(F)F)c1ccc(cc1)C(F)(F)F,13.9,-2.9,-9.5,46.70357918739319
OC(=O)C1(Nc2ccc([N+](=O)[O-])cc2)CCCC1,-8.8,-8.2,-5.6,12.641021251678469
O=C(N)C1(Nc2ccc([N+](=O)[O-])cc2)CCCC1,-8.9,-8.2,-5.6,13.744892835617064
OC(=O)C1(Nc2ccc(cc2)C(=O)O)CCCC1,-9.1,-9.0,-5.8,12.63349676132202
O=C(N)C1(Nc2ccc(cc2)C(=O)O)CCCC1,-9.0,-8.9,-5.8,14.23524785041809
OC(=O)C(Nc1cc2c(cc1)cccc2)C(=O)O,-9.7,-9.2,-6.8,11.908591747283936
OC(=O)CCc1cc2c(cc1)cccc2,-8.9,-8.8,-5.7,7.596330642700195
OC1(C2(C(C3C(C4(C(=Cc5oncc5C4)CC3)C)CC2)CC1)C)C,3.0,-7.4,-7.5,9.296294689178469
O(C(=O)CCC(=O)O)c1ccccc1,-8.7,-7.5,-5.3,10.308155536651611
OC(=O)C1(N)Cc2c3c1cccc3ccc2,-8.8,-9.8,-6.2,7.991242170333862
O(C1=CC(=O)C(=CC1=O)Oc1ccccc1)c1ccccc1,2.1,-9.9,-6.2,19.48186755180359
O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1,-4.6,-9.9,-6.8,22.01142930984497
S(c1ncnc2n(C3OCCCC3)cnc12)Cc1ccc([N+](=O)[O-])cc1,-0.7,-9.9,-6.6,32.84016036987305
O=C(Nc1c(c2c(cc1)cccc2)C#N)C,-8.9,-8.5,-5.1,9.354958772659302
n1(Cc2ccccc2)c2nc(nc(N)c2nc1)N,-6.7,-9.9,-6.0,10.651304960250854
Oc1c(C(NC(=O)N)NC(=O)N)cccc1,-8.8,-7.7,-6.3,10.33500623703003
o1c2c(c(cc1=O)C)cc(O)c(OC)c2,-9.3,-8.3,-5.2,7.059327363967896
O1C(=O)c2c(cccc2)C(=O)C1=O,-8.7,-8.5,-5.1,4.71496844291687
Clc1c2c(c(S(=O)(=O)O)cc1)cccc2,-9.4,-8.7,-5.2,8.026370525360107
Clc1c2c(c(S(=O)(=O)OC)cc1)cccc2,-9.0,-7.8,-5.2,8.694985151290894
O1C(c2c(C1=O)cccc2)(c1ccc(N(C)C)cc1)c1c(O)cc(O)cc1,4.7,-6.9,-7.5,27.81614875793457
[O-][N+](=O)c1c2-c3c(/C(=N\c4ccccc4)/c2cc([N+](=O)[O-])c1)cc([N+](=O)[O-])cc3,11.2,-5.7,-7.8,30.20661473274231
O=C1NC(=O)NC(C1)c1ccccc1,-8.9,-7.8,-5.3,7.440271377563477
o1c2c(CC=C)cccc2cc(c1=O)C(=O)C,-9.9,-8.3,-5.6,9.819687366485596
OC(=O)c1ncnc(c1)C(=O)O,-8.7,-7.1,-4.8,6.5428626537323
O=C1C2=C(C3c4c(C2c2c3cccc2)cccc4)C(=O)C=C1N1C(C1)C,10.9,-9.9,-7.5,14.112265586853027
O1c2c(OC1)ccc(c2)COC(=O)c1ccc(cc1)C,-8.6,-9.6,-5.6,15.368378162384031
Fc1ccc(CCNc2ncnc3[nH]ncc23)cc1,-9.0,-9.5,-6.1,15.59562611579895
O1C(=O)C2C3(c4c(C(C2C1=O)(c1c3cccc1)C)ccc1c4cccc1)C,12.5,-6.7,-7.7,9.963130712509155
O=C1N(C(=O)C2C1C1c3c(C2c2c1ccc1c2cccc1)ccc1c3cccc1)CC(=O)OCC,30.8,1.6,-7.6,30.94259667396545
FC12C(C3C(C4(OC(OC4C3)(C)C)C(=O)C)(CC1O)C)CCC1=CC(=O)C=CC21C,18.7,2.3,-8.1,16.771854639053345
S(c1nc(=O)[nH]c(c1)C(=O)O)C,-8.7,-6.6,-5.3,6.960099697113037
O=C1C(C(=O)C(=O)C1C(=O)c1ccccc1)C(=O)c1ccccc1,-3.3,-9.9,-7.0,24.88647675514221
O=C1C(c2nc3c(nc2C1C(=O)c1ccccc1)cccc3)C(=O)c1ccccc1,5.0,-5.7,-7.8,42.27544403076172
NC(Cc1ccccc1)c1n[nH]nn1,-8.9,-8.3,-5.5,10.115437507629396
O(c1c([N+](=O)[O-])cccc1)c1ccc([N+](=O)[O-])cc1,-8.7,-9.3,-5.6,11.933427095413208
O(c1c(cc([N+](=O)[O-])cc1)C(=O)O)c1cc([N+](=O)[O-])ccc1,-7.8,-10.0,-6.5,22.30873012542725
O(c1cc(c(cc1)C)C)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,-5.6,-9.9,-6.4,17.11198139190674
Clc1c(O)c(CN2CCOCC2)cc(Oc2cc(CN3CCOCC3)c(O)c(Cl)c2)c1,5.8,-8.6,-7.7,48.45772171020508
FC(F)(F)C(O)CC(=O)C1C2(C(C3C(C4(C(CC3)CC(O)CC4)C)CC2)CC1)C,4.5,-4.4,-7.7,29.406862497329712
ClC1=C(Nc2ccc(S(=O)(=O)N=C(N)N)cc2)C(=O)c2c(C1=O)cccc2,11.2,-9.9,-7.6,33.73183035850525
OC(=O)CN(N=O)C(Cc1ccccc1)C,-8.8,-8.0,-5.3,13.925602674484251
O=c1[nH]c(=O)[nH]c2[nH]c(=O)c(nc12)C,-9.2,-7.7,-5.4,6.003990411758423
OC(=O)c1c(NC(=O)N)cccc1C(=O)O,-9.9,-8.4,-5.9,9.992321014404297
S(CC(N1C(=O)c2c(C1=O)cccc2)C(=O)N)C(=O)c1ccccc1,-3.7,-10.0,-5.7,27.36507034301757
Clc1cc2c(NC(OC2=O)C)cc1,-9.0,-7.6,-5.1,6.177394151687622
o1c2c(c(=O)cc1c1occc1)cccc2,-8.6,-8.6,-5.8,7.40710711479187
o1c(CNC(=O)Nc2c3c(ccc2)cccc3)ccc1,-4.6,-10.0,-6.4,14.32296586036682
O(c1c(NC(=O)Nc2cc(C(C)C)ccc2C)cccc1)C,3.6,-9.9,-6.2,18.633936405181885
Clc1c(C2(NC(=O)NC2=O)C)cccc1,-9.1,-7.9,-5.3,7.985056400299072
O(c1cc2c(cc1)cccc2)CC(=O)OCCOC(=O)COc1cc2c(cc1)cccc2,3.1,-9.9,-5.6,80.13525152206421
N(Cc1ccc(cc1)C)c1ncnc2[nH]ncc12,-7.7,-10.0,-6.1,10.983846187591553
O(c1c(O)c(O)c(c(O)c1)C(=O)C)C,-8.9,-7.3,-5.5,7.598220109939575
O=C1c2c(CC1)ccc1c2cccc1,-9.1,-9.2,-5.2,5.471996545791626
O1C2=C(CCCc3c2cccc3)C(=O)C1=O,-9.3,-9.4,-5.8,5.985101938247681
OC(c1c2c(ccc1)cccc2)C(=O)O,-9.8,-9.1,-6.0,7.5845842361450195
OC(=O)C(=C)c1c2c(ccc1)cccc2,-9.3,-8.7,-5.6,7.709303140640259
OC(=O)C(c1c2c(ccc1)cccc2)C(=O)O,-9.3,-8.8,-5.6,9.389106273651125
OC(c1c2c(ccc1)cccc2)(C)C(=O)O,-8.9,-8.6,-6.0,8.435215950012207
O=C1NC(=O)NC1(c1c2c(ccc1)cccc2)C,-9.2,-9.9,-6.4,10.740641593933104
O=C(NN)C(CC1CC(NC(=O)C)CCC1)C(=O)NN,-8.7,-8.6,-6.1,22.4714937210083
Oc1c2c(CCC2=O)c(cc1C)C,-8.7,-8.6,-5.5,5.604258298873901
Clc1c2c(COC2=O)cc(OC)c1O,-8.7,-8.1,-5.1,6.418498277664185
O=C(NN)C(Cc1c2c([nH]c1C)cccc2)CC(=O)NN,-9.6,-9.3,-6.9,23.17093276977539
OC1(C2(C(C3C(C4(C(=CC3)C(C(=O)CC4)(C)C)C)C(=O)C2)CC1)C)C(=O)CO,16.3,-3.6,-7.9,16.47696018218994
OC(=O)CC(N=C(N)N)c1ccccc1,-9.5,-7.9,-5.9,11.63338851928711
[O-][N+](=O)c1cc(NCNc2cc([N+](=O)[O-])ccc2)ccc1,-8.6,-9.5,-6.1,19.818598985672
O(c1c(CN(Cc2ccccc2)C(=O)C)c2c(cc1)cccc2)C(=O)C,-2.5,-8.1,-8.1,35.70597815513611
O1N=C2C3(C(C4C(C5(C(CC4)CC(O)CC5)C)CC3)CC2C1O)C,9.0,-9.1,-7.6,9.762287378311155
Oc1c(cc(C(C)(C)C)cc1/C=N/c1ccccc1)C,-0.2,-10.0,-6.4,15.73957633972168
O=C1c2c(-c3c1cccc3)c(N)cc(N)c2,-8.9,-9.0,-5.9,6.884713172912598
O1C(C2OB(OCC2OB1c1ccccc1)c1ccccc1)C1OB(OC1)c1ccccc1,31.2,-0.0,-8.4,44.17137265205383
O1C(C(OB1c1ccccc1)C1OB(OC1)c1ccccc1)C1OB(OC1)c1ccccc1,14.0,-1.7,-8.6,53.39478754997253
[As](c1c2c(ccc1)cccc2)(c1ccccc1)c1ccccc1,-3.8,-9.2,-7.8,18.553142547607425
Fc1c(NC(=O)C)c2n[nH]nc2c(F)c1,-8.8,-7.6,-5.4,7.7529144287109375
Oc1c(c2c(cc1)cccc2)CN,-8.6,-8.8,-5.1,6.259002685546875
O1c2c(c3c(cc2)cccc3)CNC1,-8.6,-8.4,-5.4,5.79833459854126
Oc1c(CN2CCCCC2)ccc2c1cccc2,-5.3,-9.9,-6.2,10.135679006576538
O1CN(Cc2c1ccc(OCc1ccccc1)c2)Cc1ccccc1,-0.8,-9.9,-6.6,25.169878482818604
S(CC(N)C(=O)O)Cc1ccc([N+](=O)[O-])cc1,-8.6,-8.0,-5.7,16.156572818756104
S(CC(N1C(=O)c2c(C1=O)cccc2)C(=O)O)Cc1ccc([N+](=O)[O-])cc1,-2.3,-10.0,-6.0,40.31868553161621
O[C@@H]1CC2=CC[C@@H]3[C@@H]([C@]2(CC1)C)CC[C@]1([C@H]3Cc2c1[nH]nc2)C,-4.1,-9.3,-8.1,10.180946350097656
BrC1C2(OCOC32OCOC3)C2(C(C3C(CC2)C2(C(=CC(=O)CC2)CC3)C)C1)C,20.5,3.7,-8.0,10.748104572296144
FC12C(C3C(C(O)(C(F)C3)C(=O)CO)(CC1O)C)CCC1=CC(=O)C=CC21C,7.9,-5.6,-7.6,17.78620934486389
FC1C(O)(C2(C(C3C(C4(C(=CC(=O)CC4)CC3)C)C(O)C2)C1)C)C(=O)CO,12.3,-4.9,-7.6,17.16834282875061
O=C1N(OC(=O)c2ccccc2)C(=O)N[C@@H]2[C@@H]1CCCC2,-5.9,-9.9,-6.7,14.169254541397097
O1C23C(C4C(C5C(CC4OC(=O)C)(C(CC5)C4(OCCO4)C)C)CC12)(CCC1(OCCO1)C3)C,45.4,-1.4,-7.7,28.99116539955139
O[C@]12[C@@]([C@@H]3[C@H]([C@H]4[C@@]([C@H](CC4)C(=O)C)(CC3=O)C)C[C@H]1C)(CCC1(OCC(CO1)(C)C)C2)C,20.4,4.3,-8.0,21.72558331489563
Clc1cc2[nH]c(=O)oc2cc1[N+](=O)[O-],-8.7,-7.5,-5.0,6.845712184906006
S(=O)(=O)(O)c1c2c(ccc1)cncc2,-8.8,-8.8,-5.1,6.73816180229187
O=C(Nc1c([N+](=O)[O-])cccc1)Nc1c([N+](=O)[O-])cccc1,-1.2,-9.9,-6.5,15.961688041687012
S(=O)(=O)(N(CCC)CCC)c1ccc(cc1)C(=O)Oc1c(cccc1)C(=O)O,-0.6,-10.0,-5.9,46.37279677391052
ClCCN(c1ccc(cc1)/C=N/c1cc(ccc1O)C(=O)OC)CCCl,14.0,-9.9,-5.6,35.152374267578125
[O-][N+](=O)c1c(NN(c2c3c(ccc2)cccc3)C)c([N+](=O)[O-])cc([N+](=O)[O-])c1,0.4,-9.8,-7.3,38.37483835220337
N1C(CC(N=C1c1ccc(C(C)(C)C)cc1)C)(C)C,4.8,-9.9,-6.0,12.176675796508787
OC1(C2C3C(C(C1=O)C=C2C)(C=C(C(=O)C3=O)C)C)C,-1.1,-7.2,-7.5,7.90929388999939
OC1(c2c3c(C1=O)cccc3ccc2)CC(=O)C,-9.5,-9.5,-5.6,9.1450617313385
OC(c1n(c2c(n1)n(c(=O)n(c2=O)C)C)C)(c1ccccc1)c1ccccc1,5.5,-5.4,-7.6,27.11877012252808
O1/C(=N\c2ccc(cc2)C)/c2c(C1=O)cccc2,-3.7,-9.9,-6.0,9.6414954662323
S(Cc1ccccc1)c1nc(nc(c1)C(=O)O)N,-8.7,-9.4,-6.7,14.821412086486816
Brc1ccc([As](c2ccccc2)c2ccccc2)cc1,-2.6,-10.0,-7.1,14.946827173233032
[As]1(c2c3c(ccc2)cccc3)c2c(Oc3c1cccc3)cccc2,-2.4,-9.7,-8.1,16.103541374206543
O=C(NC)c1nc2c(nc(nc2N)c2ccccc2)nc1N,8.5,-9.5,-7.6,15.223359107971191
O=C(N)c1nc2c(nc1N)ncnc2N,-8.6,-7.7,-5.6,7.105225324630737
O=C(N)c1nc2c(nc1N)nc(nc2N)N,-9.3,-7.9,-6.1,8.536112308502197
o1c2c(c(=O)n(CC(=O)C)c1=O)cccc2,-9.0,-7.7,-5.6,7.994018316268921
o1c2c(cc([N+](=O)[O-])cc2)c(=O)[nH]c1=O,-9.2,-8.0,-5.5,6.577579021453857
o1c2c(cc(N)cc2)c(=O)[nH]c1=O,-8.9,-8.5,-5.0,5.244502782821655
o1c2c(cc(NC(=O)C)cc2)c(=O)[nH]c1=O,-8.9,-8.5,-5.7,8.816312313079834
OC(C1(NC(=O)NC1=O)c1cc(OC)c(O)cc1)c1cc(OC)c(O)cc1,-2.5,-9.4,-7.5,37.19234919548035
S(=O)(=O)(C(c1cc(OC)c(OC(=O)c2ccccc2)cc1)C)c1ccccc1,2.4,-9.9,-6.8,38.86033296585083
OC(=O)CN(N=O)Cc1ccccc1,-9.1,-7.1,-4.9,10.558944940567017
Clc1c2nc(cc(C(O)C3NCCCC3)c2ccc1)c1ccccc1,1.3,-7.4,-8.0,27.0587158203125
Fc1c(cc(cc1)C(=O)O)C(=O)O,-8.8,-8.4,-5.1,7.0946314334869385
OC(=O)c1cc(NC(=O)C)cc(c1)C(=O)O,-8.8,-8.3,-6.2,10.611363649368286
o1[nH]c(=O)c(C2CCCCC2)c1N,-8.6,-8.0,-4.8,6.818617105484009
o1[nH]c(=O)c(C2CCCCC2)c1NC(=O)c1ccccc1,-6.3,-10.0,-6.5,18.270381927490234
O=c1[nH]c(cc(=O)[nH]1)c1n[nH]nn1,-9.4,-7.8,-5.3,6.471920967102051
O1C2(C3(C(C4C(CC3)C3(C(=CC(=O)CC3)CC4)C)CC2OC(=O)C)C)C2(OC1)OCOC2,19.0,-1.3,-7.7,18.72415447235108
O=C(Nc1cc(C2=NCCN2)ccc1)CCCCCCCC(=O)Nc1cc(C2=NCCN2)ccc1,8.4,-9.9,-6.0,114.90036416053772
OC(=O)c1c2c3c(CCc3ccc2)cc1,-8.7,-9.4,-5.4,6.247042179107666
Fc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-8.7,-7.6,-5.1,8.919637680053711
Oc1cc2CCc3c(-c2cc1)[nH]nc3,-8.9,-8.9,-5.3,5.920124292373657
O(C(OC(=O)C)c1cc([N+](=O)[O-])ccc1)C(=O)C,-8.9,-7.6,-5.3,14.087210416793823
O1c2c3c(c4c(nc3)c3c(cc4)cc4OCOc4c3)ccc2OC1,12.6,-9.9,-7.1,8.606660604476929
Oc1c2c(C(=O)c3c(C2=O)c(NC(=O)C)ccc3)c(O)c2c1cccc2,3.8,-7.5,-7.8,14.501797676086426
O=C1NC(=NC(C1)c1ccccc1)N,-8.8,-8.4,-5.4,8.978067874908447
OC(c1c2c(ccc1)cccc2)C,-8.9,-8.6,-4.9,5.908894062042236
FC(F)(F)c1cc(CC(NC(=O)N)C)ccc1,-8.8,-9.0,-5.8,12.863463878631592
NC(c1c2c(ccc1)cccc2)C,-9.0,-8.6,-4.9,5.939200878143311
OC(=O)C(N)Cc1c2c(n(c1)C)cccc2,-9.8,-8.2,-6.0,9.74166774749756
O1C(=O)C2C(CC=CC2c2ccccc2)C1=O,-6.8,-9.9,-5.9,8.884901285171509
O(C(=O)C(NC(=O)C)Cc1ccccc1)c1cc2c(cc1)cccc2,-3.6,-10.0,-6.0,27.51132845878601
O1C(Cc2c1c(ccc2)C(=O)O)C,-8.9,-8.3,-5.0,6.060308456420898
o1c2-c(nc3c(C(=O)CC(N)C(=O)O)cccc13)c1c([nH]c(cc1=O)C(=O)O)c(=O)c2,7.2,-7.2,-8.3,47.89954423904419
OCC1CC(=O)NN=C1c1ccccc1,-8.7,-8.5,-5.3,8.557079076766968
OC(c1ccc([N+](=O)[O-])cc1)C(=O)O,-8.8,-7.7,-5.4,8.010416030883789
N1C(c2c(CC1)cccc2)Cc1ccccc1,-7.3,-10.0,-5.6,10.86729335784912
Oc1c2c(c(O)c3c1cccc3)C(=O)c1c(C2=O)c(N)ccc1,-0.7,-7.5,-7.7,9.380102396011353
O1CC(=Cc2c1cccc2)C(=O)N1CCN(CC1)c1ccccc1,22.5,-10.0,-6.6,17.740482807159424
O=C1C(CCCC1Cc1ccccc1)Cc1ccccc1,-4.6,-10.0,-6.2,18.86784195899964
Oc1c([N+](=O)[O-])cc(cc1[N+](=O)[O-])CC(=O)O,-9.2,-8.4,-5.8,12.8584463596344
O=C(N)c1cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c1,-8.7,-7.9,-5.7,10.33192753791809
S(=O)(=O)(c1cc2c(cc1)cccc2)c1cc2c(nc(nc2N)N)cc1,2.6,-8.7,-8.1,22.237013816833496
Clc1c(C(=O)Nc2ccccc2)ccc([N+](=O)[O-])c1,-0.6,-10.0,-6.2,12.447070121765137
s1c(C(=O)CCCN2CCC3(N(CNC3=O)c3ccccc3)CC2)ccc1,3.3,-9.9,-6.7,44.30207300186157
Fc1ccc(C(=O)CCCN2CCC(n3c4c(n(c3=O)CO)cccc4)CC2)cc1,2.3,-9.9,-6.8,49.32770037651062
OC(=O)c1c(c([N+](=O)[O-])cc([N+](=O)[O-])c1)C,-9.1,-7.6,-5.5,9.433879375457764
[Sn](n1ncnc1)(c1ccccc1)(c1ccccc1)c1ccccc1,-0.9,-6.2,-7.6,21.92524123191833
OC1(CCN(CC1)CC(O)COc1ccc(cc1)C(=O)CC)c1ccccc1,0.1,-9.9,-6.8,51.1154773235321
O1C(=O)C(CCC1=O)CCC(=O)O,-9.1,-8.0,-5.1,7.523787498474121
OC1C(O)c2c3c1cccc3ccc2,-9.4,-9.5,-5.7,5.274703502655029
O=C1C(=CC(=O)c2ncccc12)NC1CCCCCCC1,-3.8,-9.9,-6.6,13.03786849975586
Clc1cc(c(OCC(=O)Nc2cc(ccc2)C(F)(F)F)cc1)C,-4.6,-10.0,-6.2,22.67330265045166
S(=O)(=O)(Nc1c(c2oc(=O)c3c(n2)cccc3)cccc1)C,-7.0,-9.9,-6.9,17.429129362106323
Oc1c(c2c3c(c(O)cc2C)C(=O)C=CC3=O)c(cc2c1C(=O)C=CC2=O)C,9.5,-5.2,-7.7,23.77687358856201
[Sn](C1CCCCC1)(c1ccccc1)(c1ccccc1)c1ccccc1,1.0,-4.2,-7.7,23.78998064994812
[O-][N+](=O)c1cc2[nH]c3c(c2cc1)cccc3,-9.2,-8.6,-5.8,7.587262868881226
O=C1Nc2c(C31CC(=C1c4c3cccc4NC1=O)C(=O)O)cccc2,5.4,-9.9,-7.6,13.348886013031006
