smiles,homo,lumo
[nH]1c(cc2[nH]c3c4[se]ccc4c4cscc4c3c12)-c1scc2nccnc12,-7.266012858,-8.3529
c1ccc([se]1)-c1ccc2c(cnc3c4ncccc4c4nsnc4c23)c1,-6.753479171,-8.3625
[nH]1c-2c(Cc3ccc4c[nH]cc4c-23)c2c1cc(-c1cccc3nsnc13)c1c[nH]cc21,-6.961115951,-7.8925
c1ccc(-c2[SiH2]c(cc2)-c2sc(-c3ncncn3)c3[se]ccc23)c2ccccc12,-7.271698502,-8.537
c1ccc(cn1)C1=Cc2c([SiH2]1)c1ncc3ccc4cscc4c3c1c1cscc21,-6.406573698,-8.1042
c1ccc(o1)C1=Cc2c(C1)c1c(c3nsnc23)c2ccccc2c2=CCC=c12,-6.751076649,-8.1765
[SiH2]1C=Cc2c1c1c3cscc3c3cc([se]c3c1c1cscc21)-c1cncs1,-8.6319835,-9.1264
c1[SiH2]c(cc1)-c1ncc(s1)-c1ccc(-c2ccco2)c2cocc12,-6.597611465,-8.0927
c1cc2c(c3oc4cc(-c5ncncn5)c5=C[SiH2]C=c5c4c3c3=CCC=c23)c2=C[SiH2]C=c12,-7.462945171,-8.4292
C1C=CC=C1c1cc2c3c[nH]cc3c3cc4ccccc4cc3c2s1,-5.390719688,-7.38
c1ccc(nc1)-c1sc(-c2sc(-c3cccc4nsnc34)c3cc[nH]c23)c2nccnc12,-7.671048312,-8.5698
c1sc(-c2ccc(cc2)-c2sc(c3Cccc23)-c2ccccn2)c2ccsc12,-5.960969834,-7.8321
c1cc2cc3oc4cc(oc4c3cc2[se]1)-c1cccc2ccccc12,-5.293456595,-7.5904
c1ccc(cn1)-c1cc2ncc3c(oc4ccc5nsnc5c34)c2c2ccccc12,-6.881102934,-8.471
[nH]1cccc1-c1ccc([nH]1)-c1ncc(s1)-c1scc2cc[se]c12,-6.200463871,-7.8372
[nH]1ccc2ccc3c(c4nsnc4c4cc(-c5cncs5)c5nsnc5c34)c12,-7.111328087,-8.6245
c1ccc([se]1)-c1ccc(nc1)-c1ccc(-c2cncc3nsnc23)c2c[SiH2]cc12,-7.681649786,-8.6257
c1ccc(o1)-c1cc2c3nsnc3c3c(ncc4cccnc34)c2o1,-6.60986306,-8.3155
c1cnc(s1)-c1cnc2c(c1)c1=C[SiH2]C=c1c1c3c4nsnc4ccc3c3cscc3c21,-7.051221426,-8.3903
C1C(=Cc2[se]c3c(ncc4ccncc34)c12)C1=CC=C[SiH2]1,-6.2724182,-8.0052
c1sc(-c2sc(-c3sc(-c4scc5nccnc45)c4ccoc34)c3ccCc23)c2sccc12,-7.564336206,-8.4924
C1C=c2c3C=CCc3c3c4cocc4c4cc(-c5ccccc5)c5cscc5c4c3c2=C1,-6.257272548,-7.7281
c1ccc(-c2cc3ncc4c(c3o2)c2=C[SiH2]C=c2c2ccc3=CCC=c3c42)c2cocc12,-5.94663499,-7.8728
c1cc2sc3c(c2o1)c1ccccc1c1cc(-c2cccnc2)c2c[nH]cc2c31,-5.368642532,-7.4573
c1ncc(s1)-c1sc(-c2sc(c3Cccc23)-c2ccccn2)c2sccc12,-6.804950676,-8.2384
c1ccc(cc1)-c1ccc([se]1)-c1[SiH2]c(cc1)-c1cccc2nsnc12,-7.121135054,-8.3466
c1ccc([se]1)-c1cnc2c(ccc3c2c2cocc2c2ccc4ccccc4c32)c1,-8.039427136,-8.5459
c1Cc(cc1)-c1sc(-c2ccc(-c3[SiH2]ccc3)c3cCcc23)c2cc[se]c12,-6.726194009,-7.9455
C1C=c2c(cc3cnc4c5occc5ncc4c3c2=C1)C1=CC=C[SiH2]1,-6.340085143,-8.0137
c1[SiH2]c(cc1)-c1sc(-c2cnc(-c3cccc4c[nH]cc34)c3nsnc23)c2nccnc12,-7.716148704,-8.5419
[nH]1cccc1-c1ccc(nc1)-c1cnc(s1)-c1Cccc1,-5.976797842,-7.8817
[nH]1ccc2cc3[se]c4cc(-c5scc6[se]ccc56)c5nsnc5c4c3cc12,-7.070113288,-8.384
c1sc(-c2cc3sc4c(c3cn2)c2nsnc2c2ccncc42)c2ccsc12,-7.109746179,-8.5744
c1ccc(o1)C1=Cc2[se]c3c(c2[SiH2]1)c1cocc1c1cccnc31,-6.147778894,-7.8828
[nH]1c2cc(ccc2c2[nH]c3ccc4=CCC=c4c3c12)-c1scc2cc[nH]c12,-5.452956327,-7.2352
[nH]1c(cc2cnc3c4[SiH2]C=Cc4ccc3c12)-c1cccs1,-6.233323307,-7.4517
c1sc(-c2cc3cc4[se]c5ccc6nsnc6c5c4cc3s2)c2sccc12,-6.883038542,-8.3835
[nH]1c2ccc3=CCC=c3c2c2c3cscc3c3cc(sc3c12)-c1scc2cc[nH]c12,-6.041453994,-7.5857
c1ccc([se]1)-c1cc2cc3c4cocc4c4ccc5c[nH]cc5c4c3cc2c2c[nH]cc12,-5.305965007,-7.2593
c1[SiH2]c(cc1)-c1sc(-c2ccc(nc2)-c2scc3cc[nH]c23)c2ccCc12,-6.260991981,-7.8191
[nH]1ccc2ncc3c(cnc4cc(-c5scc6sccc56)c5cocc5c34)c12,-7.391400108,-8.2345
c1cc2c3nsnc3c3c4sc(cc4sc3c2c2cscc12)-c1cccc2=C[SiH2]C=c12,-7.133014418,-8.3532
c1sc(-c2cc3c4c[nH]cc4c4c(cnc5ccc6cscc6c45)c3[se]2)c2ccoc12,-6.01350822,-7.8012
c1ccc(nc1)-c1cc2cc3c(cc2cn1)c1c(ccc2=C[SiH2]C=c12)c1=C[SiH2]C=c31,-7.053008622,-8.2332
c1sc(-c2cc3c(s2)c2sc4ccc5nsnc5c4c2c2=CCC=c32)c2[nH]ccc12,-7.048507693,-8.2192
C1C=Cc2sc3c(cnc4cc([se]c34)-c3ccc[se]3)c12,-5.766833893,-7.8639
c1ncc(s1)-c1cnc(s1)-c1ccc(nc1)-c1cccc2cscc12,-6.670699112,-8.3144
[nH]1c(cc2[SiH2]c3cc4ccc5=C[SiH2]C=c5c4cc3-c12)-c1cccc2ccccc12,-6.26373307,-7.7804
c1ccc(cc1)-c1sc(-c2sc(-c3cccnc3)c3nccnc23)c2sccc12,-7.549145368,-8.6341
[nH]1cccc1-c1ccc2c(c1)c1=CCC=c1c1c3ncccc3cnc21,-6.053726553,-7.804
[nH]1ccc2cc3c4cocc4c4cc(-c5ccccc5)c5c[nH]cc5c4c3cc12,-4.817565146,-6.9893
C1C=Cc2c1c1oc3cc(ncc3c1c1=C[SiH2]C=c21)-c1cccnc1,-6.62608859,-7.9228
c1cc2c3cscc3c3c(cnc4cc(-c5ncncn5)c5=CCC=c5c34)c2c2cscc12,-6.877861696,-8.3616
c1ccc(o1)-c1ccc(-c2sc(-c3scc4cc[SiH2]c34)c3[se]ccc23)c2c[SiH2]cc12,-7.168802884,-8.2721
[nH]1ccc2oc3c4sc(cc4c4ccccc4c3c12)-c1scc2occc12,-5.928180452,-7.7346
C1C=Cc2cnc3cc(oc3c12)-c1scc2[se]ccc12,-6.024613329,-7.9562
c1cc2c3cocc3c3c(ccc4cc(ncc34)-c3cccc4nsnc34)c2s1,-6.754366155,-8.3464
c1sc(-c2ccc3cc4c(cc3c2)sc2ccc3cscc3c42)c2occc12,-6.051465692,-7.8745
c1ccc(s1)-c1[SiH2]c(cc1)-c1ccc(-c2cccs2)c2cocc12,-6.746557165,-8.0677
c1sc(-c2sc(-c3ccc(-c4ccccc4)c4c[SiH2]cc34)c3[nH]ccc23)c2nccnc12,-7.472569675,-8.3493
c1cc2c3cscc3c3c4CC(=Cc4c4cocc4c3c2[se]1)c1ccccn1,-8.343547027,-8.7032
c1sc(-c2sc(-c3ccc(nc3)-c3scc4occc34)c3cc[se]c23)c2sccc12,-6.669637008,-8.1326
[nH]1c(cc2ncc3cc4ccc5cocc5c4cc3c12)-c1cccs1,-5.137933067,-7.4652
c1cc2c3nsnc3c3cc4cc(sc4cc3c2c2ccccc12)-c1ncncn1,-6.682879605,-8.4909
c1ncc(s1)C1=Cc2cnc3c(ccc4ccc5nsnc5c34)c2C1,-6.665638548,-8.2604
c1cc2cnc3c4[SiH2]C(=Cc4oc3c2[se]1)c1cncs1,-6.391720879,-8.2133
c1cc2cc3oc4cc(-c5nccs5)c5cocc5c4c3cc2o1,-6.161946808,-8.0346
c1cc2oc3c(ncc4cc([se]c34)-c3cncc4nsnc34)c2c2cscc12,-8.001012748,-9.0
c1ccc(o1)-c1sc(-c2sc(-c3cccc4c[nH]cc34)c3occc23)c2ccoc12,-6.692492661,-7.925
[nH]1c2cccnc2c2cnc3cc(oc3c12)-c1scc2nccnc12,-7.422838927,-8.6574
c1ccc([se]1)-c1sc(-c2cnc(s2)-c2scc3cc[SiH2]c23)c2Cccc12,-6.355508513,-8.0386
[nH]1ccc2ncc3c(c4c[nH]cc4c4cc(-c5cncs5)c5c[nH]cc5c34)c12,-5.460594224,-7.358
c1Cc(cc1)-c1sc(-c2ccc(-c3cccc4c[SiH2]cc34)c3c[nH]cc23)c2ccsc12,-6.77097037,-7.9604
c1sc(c2C=CCc12)-c1ccc2c3[se]c4ccccc4c3ccc2c1,-5.190150027,-7.5284
c1cnc(s1)-c1cc2c(c3nsnc13)c1[se]c3ccc4ccccc4c3c1c1=CCC=c21,-7.061346036,-8.5038
c1ccc(cn1)C1=Cc2[se]c3c(c2[SiH2]1)c1c[nH]cc1c1ccc2ccccc2c31,-6.180015076,-7.818
c1ccc(cn1)-c1cnc2c3cnc4ccc5=CCC=c5c4c3c3=CCC=c3c2c1,-5.959027872,-7.7938
[nH]1c(cc2cnc3c4occc4c4cocc4c3c12)-c1scc2ccoc12,-5.687034928,-7.7189
[nH]1ccc2c3cocc3c3c4oc(cc4oc3c12)-c1cccc2cscc12,-5.952577895,-7.6924
c1cc2[se]c3c(ncc4cc(-c5cccc6nsnc56)c5cscc5c34)c2c2c[nH]cc12,-7.141231181,-8.3514
[nH]1c(cc2cnc3c(oc4ccsc34)c12)-c1cccc2cocc12,-5.400250498,-7.644
c1ccc(-c2cc3sc4ccc5=C[SiH2]C=c5c4c3cn2)c2cocc12,-6.835984806,-8.2392
c1cc2cnc3c(c4cocc4c4cc(-c5cccs5)c5ccccc5c34)c2o1,-7.371828126,-8.3511
c1cnc(s1)-c1sc(-c2[SiH2]c(cc2)-c2scc3Cccc23)c2[se]ccc12,-7.969574024,-8.4827
[SiH2]1C=Cc2oc3c(ncc4cc(sc34)-c3cccc4ccccc34)c12,-5.348151185,-7.6519
c1[SiH2]c(cc1)-c1sc(-c2ccc(-c3scc4sccc34)c3cscc23)c2cc[SiH2]c12,-6.475232128,-7.9864
[nH]1c2ccoc2c2c3cocc3c3cc(-c4cccc5nsnc45)c4cscc4c3c12,-7.068326507,-8.2852
c1sc(c2[SiH2]ccc12)-c1ccc(cn1)-c1ncc(s1)-c1scc2ccoc12,-6.27678421,-8.125
[nH]1c2ccncc2c2c1c1ccc(cc1c1=C[SiH2]C=c21)-c1cccc2=CCC=c12,-6.19731928,-7.8116
c1ccc([se]1)-c1sc(-c2ccc([se]2)-c2scc3[se]ccc23)c2cc[nH]c12,-6.895004717,-8.1119
c1ccc(o1)-c1ccc(-c2ccc(-c3cncs3)c3nsnc23)c2c[SiH2]cc12,-7.467209267,-8.4933
[nH]1ccc2c1c1oc3cc(-c4nccc5nsnc45)c4c[nH]cc4c3c1c1ccccc21,-7.246589716,-8.3198
c1cc2c3nsnc3c3cc4cc(-c5cncc6nsnc56)c5nsnc5c4cc3c2o1,-7.313010322,-8.7952
c1cc2c3ccccc3c3c4sc(cc4c4cocc4c3c2c2cocc12)-c1ncncn1,-6.57714771,-8.2961
c1sc(-c2ccc3c4oc5ccc6cscc6c5c4cnc3c2)c2[se]ccc12,-5.843555696,-7.8323
C1C=c2ccc3sc4c(c5cscc5c5cc(C6=CC=CC6)c6=CCC=c6c45)c3c2=C1,-6.680406357,-7.9177
[nH]1c2C=C[SiH2]c2c2cnc3cc(-c4ccco4)c4ccccc4c3c12,-5.235090217,-7.4303
[nH]1cccc1-c1cc2c3c[nH]cc3c3c4occc4sc3c2c2ccccc12,-5.201055881,-7.2849
[SiH2]1C=Cc2oc3c4oc(cc4c4cscc4c3c12)-c1scc2nccnc12,-7.194814408,-8.4055
[nH]1c2cc(-c3nccc4nsnc34)c3nsnc3c2c2c1ccc1=CCC=c21,-7.493912358,-8.4992
C1C=Cc2sc3c4CC(=Cc4[se]c3c12)c1scc2c1c1ccccc1c1ccccc21,-6.135426855,-7.7986
c1sc(-c2cc3ccc4c(cnc5ccc6c[nH]cc6c45)c3c3=C[SiH2]C=c23)c2occc12,-6.607219481,-7.9628
c1cc2cc3cc4c5nsnc5c(cc4cc3cc2[se]1)-c1scc2nccnc12,-7.365954971,-8.5351
c1cnc(s1)-c1ncc(s1)-c1ccc(-c2cccc3cscc23)c2c[nH]cc12,-6.478461872,-8.0359
[nH]1cccc1-c1ccc(-c2[SiH2]c(cc2)-c2cccnc2)c2cscc12,-6.664503784,-8.0391
c1ccc(o1)-c1cc2sc3cc4ccc5nsnc5c4cc3c2c2c[nH]cc12,-6.472209819,-8.0202
c1ccc(cc1)-c1cc2c3cscc3c3c(cnc4ccc5cocc5c34)c2s1,-5.826565348,-7.8739
c1cc2cc3c(cc2s1)c1oc(cc1c1ccccc31)-c1scc2[nH]ccc12,-5.517403753,-7.4463
c1sc(-c2cnc3c(c2)sc2c3ccc3ccc4cocc4c23)c2cc[se]c12,-5.942067075,-7.9414
c1ccc([se]1)-c1sc(-c2sc(-c3cncs3)c3sccc23)c2cc[SiH2]c12,-6.850304849,-8.2577
c1sc(-c2cc3c4cscc4c4cc5ccc6cocc6c5cc4c3s2)c2nccnc12,-7.29843898,-8.5384
c1Cc(cc1)-c1ccc(-c2ccc(cn2)-c2scc3cc[SiH2]c23)c2c[nH]cc12,-5.910319844,-7.547
Cn1c(ccc1-c1scc2[SiH2]ccc12)-c1cccs1,-4.969939512,-7.2012
c1ccc(cc1)-c1cc2[se]c3c(sc4ccc5cscc5c34)c2c2cocc12,-6.046295783,-7.8958
[nH]1c(cc2c1c1ncc3cccnc3c1c1=C[SiH2]C=c21)-c1scc2sccc12,-6.733328833,-8.059
[nH]1ccc2c3cscc3c3c(c4nsnc4c4cc(-c5cncs5)c5c[nH]cc5c34)c12,-6.7176386,-8.1349
C1C=Cc2c1c1c(c3cnc(cc3c3=C[SiH2]C=c13)-c1ccccc1)c1=C[SiH2]C=c21,-7.193620968,-8.1922
c1sc(-c2cc3c4nsnc4c4c(sc5ccc6nsnc6c45)c3[se]2)c2ccsc12,-7.072450382,-8.5238
[nH]1ccc2[nH]c3cc(cnc3c12)-c1scc2C=C[SiH2]c12,-4.635025962,-7.1324
C1C=c2c(cc3c(c4sc5C=CCc5c4c4=C[SiH2]C=c34)c2=C1)-c1scc2occc12,-7.121358407,-8.1233
c1ccc(nc1)-c1ccc2c(c1)sc1c2c2ccccc2c2ccc3=C[SiH2]C=c3c12,-4.831626689,-7.3189
[nH]1ccc2sc3c4CC(=Cc4oc3c12)c1cccc2cocc12,-5.831295564,-7.5887
[nH]1cccc1-c1sc(-c2ccc(-c3ccc[nH]3)c3cCcc23)c2ccsc12,-6.484016428,-7.7939
[nH]1ccc2[nH]c3c(c4c[nH]cc4c4cc(-c5scc6CC=Cc56)c5=CCC=c5c34)c12,-5.875737482,-7.3012
c1sc(-c2sc(-c3sc(c4Cccc34)-c3ncncn3)c3nccnc23)c2[se]ccc12,-9.398964819,-9.4627
c1sc(-c2cc3c(s2)c2ncc4ccc5c[nH]cc5c4c2c2=C[SiH2]C=c32)c2nccnc12,-7.198232281,-8.3438
C1C=c2c(cc3oc4c(c3c2=C1)c1=C[SiH2]C=c1c1ccc2nsnc2c41)C1=CC=C[SiH2]1,-7.27091006,-8.2703
c1sc(C2=Cc3ncc4ccncc4c3[SiH2]2)c2cc[se]c12,-6.672624351,-8.2508
c1cc2cnc3c4[SiH2]C(=Cc4sc3c2o1)c1nccc2nsnc12,-7.24075283,-8.6705
c1sc(-c2cc3cc4cc5c6cocc6ccc5cc4cc3c3cocc23)c2ccoc12,-6.050474637,-7.8619
c1ccc(cc1)-c1cnc2c(c1)oc1cc3ccccc3cc21,-5.130299852,-7.6207
c1[SiH2]c(cc1)-c1Cc(cc1)-c1ccc(nc1)-c1scc2cc[nH]c12,-6.308730124,-7.8001
c1ccc(o1)-c1cc2[se]c3c(c4nsnc4c4ccc5nsnc5c34)c2c2c[nH]cc12,-7.542291575,-8.5185
[nH]1ccc2c3cocc3c3c(oc4cc(-c5scc6cc[se]c56)c5ccccc5c34)c12,-5.533153544,-7.5175
c1ccc([se]1)-c1sc(-c2Cc(cc2)-c2scc3Cccc23)c2cc[nH]c12,-6.665552146,-7.8746
c1cnc(s1)-c1ncc(s1)-c1sc(c2[SiH2]ccc12)-c1cccnc1,-6.585466267,-8.352
c1ccc(-c2cc3sc4c(sc5ccc6cscc6c45)c3s2)c2cscc12,-6.398773356,-8.0692
[SiH2]1C=Cc2[se]c3c(oc4cc(cnc34)-c3scc4ccoc34)c12,-6.055183494,-7.951
c1cc2[se]c3c([se]c4cc(-c5scc6[SiH2]C=Cc56)c5cocc5c34)c2[se]1,-6.094697107,-7.8138
[nH]1cccc1-c1ccc(cc1)-c1ccc(-c2ccccc2)c2c[SiH2]cc12,-6.563881737,-7.9433
c1ccc2c(c1)[se]c1c2c2=C[SiH2]C=c2c2cc(cnc12)-c1cccc2c[nH]cc12,-6.433074811,-7.9606
c1cc2c3c[nH]cc3c3c(oc4cc(-c5cccc6ccccc56)c5cscc5c34)c2o1,-5.478387997,-7.4371
c1cc2oc3c4cnc(cc4oc3c2[se]1)-c1cccc2=C[SiH2]C=c12,-6.647627845,-8.0624
[nH]1c(cc2cnc3c4[SiH2]C=Cc4c4nsnc4c3c12)-c1ccco1,-6.596542378,-8.234
c1sc(C2=Cc3c([SiH2]2)c2sc4ccc5=C[SiH2]C=c5c4c2c2c[nH]cc32)c2C=C[SiH2]c12,-7.38765288,-8.156
[nH]1ccc2c1c1cnc3C=C(Cc3c1c1=CCC=c21)c1nccc2nsnc12,-7.213482302,-8.4565
[nH]1c(cc2c1c1c3ccccc3c3C=CCc3c1c1=CCC=c21)-c1scc2cc[nH]c12,-5.922233236,-7.4554
c1[SiH2]c(cc1)-c1cnc(-c2ccc(cc2)-c2scc3Cccc23)c2nsnc12,-7.246703665,-8.4951
[nH]1c2cc(ccc2c2[se]c3ccoc3c12)C1=CC=C[SiH2]1,-5.434982123,-7.5008
c1ncc(s1)-c1sc(-c2sc(-c3cccc4cocc34)c3sccc23)c2[se]ccc12,-7.194326756,-8.3905
c1ccc(o1)-c1ccc(-c2ccc(cn2)-c2scc3ccoc23)c2c[SiH2]cc12,-6.84249882,-8.0694
[nH]1c2C=C[SiH2]c2c2cc3c4cscc4c(cc3cc12)-c1scc2sccc12,-5.807277929,-7.6255
c1ncc(s1)-c1cc2c(c3nsnc13)c1c(c3cnccc3c3=CCC=c13)c1=C[SiH2]C=c21,-7.582317009,-8.5976
[nH]1c2cc(ncc2c2[nH]c3ccc4cscc4c3c12)-c1scc2C=C[SiH2]c12,-4.854517876,-7.2507
c1ccc(s1)-c1ccc(-c2ccc(cn2)-c2nccc3nsnc23)c2c[SiH2]cc12,-7.850008696,-8.6663
c1ccc(o1)-c1ccc(cc1)-c1ccc(o1)-c1cccc2c[nH]cc12,-5.251159051,-7.2674
c1cc2[se]c3c(c2cn1)c1=CCC=c1c1cc(-c2cccc4nsnc24)c2cscc2c31,-7.232658563,-8.4402
[nH]1ccc2c1c1ncc3cc(sc3c1c1ccccc21)-c1cccs1,-5.754599142,-7.85
c1sc(-c2ccc(o2)-c2sc(-c3cccc4cscc34)c3cc[nH]c23)c2cc[se]c12,-6.602373655,-7.9623
[SiH2]1C=c2c3cc(ncc3c3cc4c(ccc5ccccc45)cc3c2=C1)C1=CC=C[SiH2]1,-6.188116703,-7.936
C1C=CC=C1C1=Cc2ccc3c4CC=Cc4c4c[nH]cc4c3c2C1,-5.268587179,-7.1727
c1ccc(s1)C1=Cc2oc3c(oc4ccc5=CCC=c5c34)c2C1,-6.104870765,-7.7144
c1sc(-c2sc(-c3ccc(-c4ccccc4)c4nsnc34)c3sccc23)c2[nH]ccc12,-7.378127499,-8.375
c1sc(-c2cc3oc4c(ccc5ccc6cscc6c45)c3c3nsnc23)c2cc[se]c12,-9.200310185,-9.2209
c1sc(-c2ccc([se]2)-c2sc(-c3scc4cc[nH]c34)c3ccsc23)c2Cccc12,-6.672219164,-7.9794
c1cc2ncc3c4[se]c(cc4c4cscc4c3c2o1)-c1cccc2=CCC=c12,-5.813349957,-7.8455
[nH]-1cc-c2c-1c1cn-c3ccccc3-c1c1cCcc21,-5.697001671,-7.5742
c1ccc(-c2cnc3c(c2)[se]c2c3ncc3ccc4=C[SiH2]C=c4c23)c2nsnc12,-7.154207047,-8.5065
c1ccc(nc1)-c1cc2cc3ccc4ccc5c[nH]cc5c4c3cc2c2=CCC=c12,-5.420900658,-7.396
[nH]1c2cc(-c3scc4[nH]ccc34)c3ccccc3c2c2ccc3ccsc3c12,-5.246462221,-7.2907
c1ccc([se]1)-c1sc(-c2sc(-c3cccc4cscc34)c3ccsc23)c2sccc12,-6.86960398,-8.1471
c1cc2ncc3c4[SiH2]C(=Cc4c4nsnc4c3c2o1)c1cccc2cscc12,-7.112130686,-8.4417
c1ccc(s1)-c1cc2cc3oc4ccc5cocc5c4c3cc2c2cscc12,-5.864372295,-7.8053
c1Cc(cc1)-c1ccc(-c2ncc(-c3ccco3)c3nsnc23)c2cCcc12,-7.551226309,-8.441
C1C=c2c3C=C[SiH2]c3c3[se]c4cc(ncc4c3c2=C1)-c1cncc2nsnc12,-7.65377079,-8.6332
c1sc(-c2ccc(cn2)-c2sc(-c3scc4[SiH2]ccc34)c3cc[SiH2]c23)c2ccCc12,-6.079628824,-7.8463
c1Cc(cc1)-c1sc(-c2ncc(-c3scc4ccCc34)c3nsnc23)c2sccc12,-7.556053102,-8.5512
c1ccc2c(c1)oc1c3[SiH2]C(=Cc3c3c[nH]cc3c21)c1cccnc1,-6.007475245,-7.6938
[nH]1c2-c3sccc3Cc2c2ccc(cc12)-c1cccc2c[nH]cc12,-4.831910143,-7.0063
[nH]1c2ccccc2c2c3nsnc3c3cc(-c4cccc5c[nH]cc45)c4=C[SiH2]C=c4c3c12,-7.10834419,-8.1998
[nH]1c(cc2ccc3c4ncccc4c4=C[SiH2]C=c4c3c12)-c1cncc2nsnc12,-7.862917371,-8.8065
c1ccc(C2=Cc3[se]c4c(c3[SiH2]2)c2nsnc2c2ccc3nsnc3c42)c2cocc12,-7.527387498,-8.6003
[nH]1ccc2c1c1c3c[nH]cc3c3cc(-c4ccccn4)c4cscc4c3c1c1=CCC=c21,-5.860309564,-7.4041
C1C=c2c(cc3cnc4c5ccccc5c5cscc5c4c3c2=C1)C1=CC=C[SiH2]1,-6.066416104,-7.8063
c1cc2c3cocc3c3c4[se]c(cc4ncc3c2[se]1)-c1ccccn1,-6.517655653,-7.9897
[nH]1cccc1-c1cc2c(o1)c1c(c3ccccc23)c2c(ccc3=CCC=c23)c2=C[SiH2]C=c12,-6.639384206,-7.8684
c1ccc([se]1)-c1cc2cnc3c(c4cocc4c4ccc5=CCC=c5c34)c2o1,-6.186128872,-7.784
C1C(=Cc2c1c1c(c3cocc23)c2ccccc2c2=C[SiH2]C=c12)C1=CC=C[SiH2]1,-6.543431577,-7.8865
[nH]1c(cc2Cc3c(sc4ccncc34)-c12)-c1scc2occc12,-5.874290655,-7.7157
[nH]1c(cc2c3cocc3c3c4sccc4[se]c3c12)-c1scc2C=C[SiH2]c12,-5.601162562,-7.5752
c1cc2c3cscc3c3c(ncc4cc(-c5ncncn5)c5c[nH]cc5c34)c2o1,-6.342963202,-8.151
c1sc(c2[SiH2]ccc12)-c1sc(-c2scc3occc23)c2ccCc12,-6.195318362,-7.8677
c1cc2c3nsnc3c3c4ncc(cc4sc3c2c2c[nH]cc12)-c1cccc2=CCC=c12,-6.32600548,-7.9344
c1cc2c3nsnc3c3c4[se]c(cc4cnc3c2[se]1)-c1ccccn1,-6.590915509,-8.3961
c1sc(-c2cc3cc4ccc5ccccc5c4cc3o2)c2ccoc12,-5.776587085,-7.816
c1sc(-c2ccc(s2)-c2ccc(s2)-c2cccc3c[nH]cc23)c2ccsc12,-6.474571462,-7.9164
C1C=Cc2c1c1ncc3cc(oc3c1c1cscc21)-c1cncc2nsnc12,-7.768327879,-8.8326
C1C=Cc2cnc3c([se]c4cc(-c5scc6cc[nH]c56)c5nsnc5c34)c12,-6.931137305,-8.2758
[nH]1c2cc(ncc2c2c1c1ncccc1c1=CCC=c21)-c1scc2C=CCc12,-5.617072614,-7.5958
c1ncc(s1)-c1ccc(cn1)-c1sc(-c2cccc3cCcc23)c2cc[nH]c12,-6.652059427,-7.9954
c1ccc([se]1)-c1sc(-c2sc(-c3cncc4nsnc34)c3cc[SiH2]c23)c2[nH]ccc12,-7.677135547,-8.5863
c1sc(c2C=CCc12)-c1cnc2c(c1)c1cscc1c1c2ncc2ccc3=CCC=c3c12,-6.001798725,-7.8259
c1cc2cc3[se]c4C=C(Cc4c3cc2o1)c1cncs1,-6.082978963,-7.9788
c1sc(-c2cc3c4cscc4c4cc5ccc6cocc6c5cc4c3s2)c2[se]ccc12,-6.078151314,-7.8686
c1ncc(s1)-c1cc2ccc3ccc4=CCC=c4c3c2c2=C[SiH2]C=c12,-6.41252803,-8.0066
c1ccc(nc1)-c1cc2ncc3c4ccccc4c4cocc4c3c2c2c[nH]cc12,-5.323540155,-7.4616
c1ccc(nc1)-c1cnc2c(ccc3c2c2c[nH]cc2c2ccc4=C[SiH2]C=c4c32)c1,-6.407339133,-7.7912
c1ccc(s1)-c1ccc2c(c1)c1nsnc1c1c3c4c[nH]cc4ccc3c3ccccc3c21,-6.358141429,-7.9198
[nH]1cccc1-c1cc2[se]c3c(sc4ccc5ccccc5c34)c2c2c[nH]cc12,-5.597156496,-7.4605
[SiH2]1C=Cc2c1c1sc3cc(ncc3c1c1cscc21)-c1cncc2nsnc12,-7.496161325,-8.7043
[nH]1c2ccccc2c2[se]c3C=C([SiH2]c3c12)C1=CC=CC1,-6.137133364,-7.7112
[nH]1c2cc(-c3ccco3)c3=CCC=c3c2c2oc3ccc4cocc4c3c12,-5.939716033,-7.5383
[nH]1c(cc2sc3c(cnc4cc[se]c34)c12)-c1scc2[se]ccc12,-6.004041201,-7.9648
c1cc2cc3c(cc2o1)c1CC(=Cc1c1=CCC=c31)c1nccc2nsnc12,-7.293778407,-8.4415
c1sc(c2[SiH2]ccc12)-c1sc(c2[SiH2]ccc12)-c1ccc(cn1)-c1cccc2nsnc12,-7.12872777,-8.4225
c1ccc(cn1)C1=Cc2sc3c(c2[SiH2]1)c1cscc1c1ccc2=CCC=c2c31,-6.69271229,-8.0545
c1[SiH2]c(cc1)-c1ccc(-c2ccc(-c3scc4cc[nH]c34)c3c[SiH2]cc23)c2cscc12,-6.810525719,-7.9978
C1C=c2c3cc(ccc3c3cc4ncccc4cc3c2=C1)C1=CC=C[SiH2]1,-5.624492532,-7.6694
[nH]1c(ccc1-c1cccnc1)-c1sc(-c2ccc[se]2)c2occc12,-6.277483241,-7.9057
C1C=c2c(cc3ccc4cc5ccc6c[nH]cc6c5cc4c3c2=C1)C1=CC=CC1,-5.807684101,-7.4613
[nH]1c2cc(oc2c2sc3ccc4=C[SiH2]C=c4c3c12)-c1cccc2=C[SiH2]C=c12,-6.988125226,-8.1016
c1sc(-c2ccc3c(c2)sc2ccc4=C[SiH2]C=c4c32)c2[se]ccc12,-5.387936538,-7.5086
